event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words
19,255821191787474945,"If Nas or Kendrick Lamar don't win Lyricist of the year, holy shit",475403860,2012-10-10 00:04:59,#LakeShow,,,,[],[],[],"[('Nas', 'ORG'), ('Kendrick Lamar', 'PERSON')]","['not', 'Nas', 'year', 'lyricist', 'Kendrick', 'Lamar', 'holy', 'win', 'shit', 'do']","['not', 'nas', 'year', 'lyricist', 'kendrick', 'lamar', 'holy', 'win', 'shit', 'do']",[]
19,255822185803956224,"Pusha, Hov, Kanye, Kendrick, &amp; J. Cole..",54752479,2012-10-10 00:08:56,Dreamville,,,,[],[],[],"[('Hov', 'PERSON'), ('Kanye', 'PERSON'), ('Kendrick, &amp', 'ORG'), ('J. Cole', 'PERSON')]","['Kanye', 'Cole', 'Kendrick', 'Pusha', 'Hov', 'amp']","['kanye', 'cole', 'kendrick', 'pusha', 'hov', 'amp']",[]
19,255825478424862721,Lyricist of the year? KENDRICK LAMAR BETTER FUCKING WIN.,192771327,2012-10-10 00:22:01,,,,,[],[],[],"[('the year', 'DATE'), ('KENDRICK', 'GPE'), ('BETTER FUCKING WIN', 'ORG')]","['LAMAR', 'year', 'lyricist', 'KENDRICK', 'win', 'fucking', 'better']","['lamar', 'year', 'lyricist', 'kendrick', 'win', 'fucking', 'better']",[]
19,255825482644348928,kendrick need to win lyricist of the year,171687075,2012-10-10 00:22:02,Alone with My Thoughts,,,,[],[],[],"[('the year', 'DATE')]","['year', 'lyricist', 'kendrick', 'win', 'nee']","['year', 'lyricist', 'kendrick', 'win', 'nee']",[]
19,255825499207630848,Kendrick better win lyricist,44888068,2012-10-10 00:22:06,2 ∞ &→,,,,[],[],[],"[('Kendrick', 'PERSON')]","['lyricist', 'well', 'win', 'Kendrick']","['lyricist', 'well', 'win', 'kendrick']",[]
19,255825516228128769,"I love Kendrick and Cole, but Nas or Kanye is on it",403682144,2012-10-10 00:22:10,Drowning in the water(s),,,,[],[],[],"[('Kendrick', 'PERSON'), ('Cole', 'PRODUCT'), ('Nas', 'PERSON'), ('Kanye', 'ORG')]","['Kanye', 'Nas', 'love', 'Cole', 'Kendrick']","['kanye', 'nas', 'love', 'cole', 'kendrick']",[]
19,255825532816592897,Lyricist of the year : Kendrick Lamar !,344702620,2012-10-10 00:22:14,"The Best State Ever, Florida ",,,,[],[],[],"[('the year', 'DATE'), ('Kendrick Lamar', 'PERSON')]","['lyricist', 'Kendrick', 'year', 'Lamar']","['lyricist', 'kendrick', 'year', 'lamar']",[]
19,255825537086414848,Kendrick lamar betta be the lyricist of the year,814196251,2012-10-10 00:22:15,704,,,,[],[],[],"[('the year', 'DATE')]","['betta', 'year', 'lyricist', 'Kendrick', 'lamar']","['betta', 'year', 'lyricist', 'kendrick', 'lamar']",[]
19,255825545332412417,GIVE IT TO KENDRICK OR KANYE CUHH !!!!!!,310517920,2012-10-10 00:22:17,Macon,,,,[],[],[],[],"['CUHH', 'GIVE', 'KENDRICK', 'KANYE']","['cuhh', 'give', 'kendrick', 'kanye']",['cuhh']
19,255825570825388032,Kendrick win dat shit !!!,745658137,2012-10-10 00:22:23,Jamaica,,,,[],[],[],"[('Kendrick', 'PERSON')]","['shit', 'win', 'Kendrick', 'dat']","['shit', 'win', 'kendrick', 'dat']",[]
20,258344892022013953,Wow EARTHQUAKE here in southern maine,335351582,2012-10-16 23:13:16,"Westbrook, Maine",,,,[],[],[],[],"['EAHQUAKE', 'maine', 'wow', 'southern']","['eahquake', 'maine', 'wow', 'southern']",['eahquake']
20,258345068233097216,Did anyone else just feel that shaking? #earthquake,24965355,2012-10-16 23:13:58,,,,,['earthquake'],[],[],"[('#', 'CARDINAL')]","['shake', 'anyone', 'else', 'feel']","['shake', 'anyone', 'else', 'feel']",[]
20,258345126915624960,anyone else just feel earthquake in boston?,102821281,2012-10-16 23:14:12,"Boston, MA",,,,[],[],[],[],"['eahquake', 'anyone', 'feel', 'boston', 'else']","['eahquake', 'anyone', 'feel', 'boston', 'else']",['eahquake']
20,258345135383928832,Did anyone else just feel an earthquake or am I crazy,128056972,2012-10-16 23:14:14,,,,,[],[],[],[],"['eahquake', 'anyone', 'feel', 'else', 'crazy']","['eahquake', 'anyone', 'feel', 'else', 'crazy']",['eahquake']
20,258345164353970176,"#earthquake felt here in #maine 

Here in falmouth",16340092,2012-10-16 23:14:21,United States,,,,"['earthquake', 'maine']",[],[],"[('#', 'CARDINAL'), ('#', 'CARDINAL')]","['feel', 'falmouth']","['feel', 'falmouth']",[]
20,258345168917372928,Just felt a #earthquake! In #brighton,47759568,2012-10-16 23:14:22,"Boston, MA",,,,"['earthquake', 'brighton']",[],[],"[('#earthquake', 'MONEY'), ('#brighton', 'MONEY')]",['feel'],['feel'],[]
20,258345185547808768,Think I just felt a slight earthquake where I'm at!,24875522,2012-10-16 23:14:26,Recording Studio,,,,[],[],[],[],"['be', 'eahquake', '-PRON-', 'feel', 'think', 'slight']","['be', 'eahquake', 'feel', 'think', 'slight']",['eahquake']
20,258345219026722816,YO WHO FELT THAT EARTHQUAKE DOE,217281584,2012-10-16 23:14:34,Rhode Island |🇨🇻|JWU 19’,,,,[],[],[],"[('YO', 'GPE')]","['FELT', 'DOE', 'YO', 'eahquake']","['felt', 'doe', 'yo', 'eahquake']",['eahquake']
20,258345256922259456,The first earthquake I've ever felt! #exciting,520976605,2012-10-16 23:14:43,,,,,['exciting'],[],[],"[('first', 'ORDINAL'), ('#', 'CARDINAL')]","['have', 'eahquake', '-PRON-', 'feel', 'first', 'ever']","['have', 'eahquake', 'feel', 'first', 'ever']",['eahquake']
20,258345269391937538,Definitely just felt the VPAC shake but @sgouveia12 didn't. #EarthQuake? #LosingMyMind,263363769,2012-10-16 23:14:46,Massachusetts ,,,,"['EarthQuake', 'LosingMyMind']",[],[],"[('VPAC', 'ORG'), ('@sgouveia12', 'ORG'), ('#', 'CARDINAL'), ('EarthQuake', 'ORG')]","['definitely', 'not', 'feel', 'VPAC', 'shake', 'do']","['definitely', 'not', 'feel', 'vpac', 'shake', 'do']",['vpac']
21,256530226207662080,A walk's good but a hit's better! #Nats,111488969,2012-10-11 23:02:26,"Warrenton, Virginia",,,,['Nats'],[],[],[],"['hit', 'better', 'good', 'walk']","['hit', 'better', 'good', 'walk']",[]
21,256530356273045505,Jason Werth walkoff homer!,49877941,2012-10-11 23:02:57,,,,,[],[],[],"[('Jason Werth', 'PERSON')]","['walkoff', 'Weh', 'Jason', 'homer']","['walkoff', 'weh', 'jason', 'homer']",[]
21,256530385624788992,Jason Werth.. SPLASH MOUNTAIN,25198754,2012-10-11 23:03:04,"Kentucky, USA",,,,[],[],[],"[('Jason Werth', 'PERSON')]","['mountain', 'SPLASH', 'Weh', 'Jason']","['mountain', 'splash', 'weh', 'jason']",[]
21,256530389701648385,Jason Werth walkoff.,514548374,2012-10-11 23:03:05,,,,,[],[],[],"[('Jason Werth', 'PERSON')]","['walkoff', 'Weh', 'Jason']","['walkoff', 'weh', 'jason']",[]
21,256530398186721281,Walkoff home run jason werth!!!   Nationals win!!!,424580662,2012-10-11 23:03:07,Pueblo,,,,[],[],[],[],"['run', 'Nationals', 'win', 'walkoff', 'jason', 'home', 'weh']","['run', 'nationals', 'win', 'walkoff', 'jason', 'home', 'weh']",[]
21,256530402435543040,Walk off homer #Nats,169292375,2012-10-11 23:03:08,"ÜT: 38.730465,-77.236183",,,,['Nats'],[],[],[],"['homer', 'walk']","['homer', 'walk']",[]
21,256530406558539776,Jayson Werth!!! #Natitude #Clutch,354669396,2012-10-11 23:03:09,,,,,"['Natitude', 'Clutch']",[],[],"[('Jayson Werth', 'PERSON'), ('#Natitude #', 'MONEY')]","['Jayson', 'Weh']","['jayson', 'weh']",[]
21,256530419393114112,jason werth!!! &lt;3 #natitude,59830862,2012-10-11 23:03:12,"Newport, PA",,,,['natitude'],[],[],[],"['jason', 'lt3', 'weh']","['jason', 'weh']",[]
21,256530419401494528,Wow what an at bat by Jayson Werth #Natitude,228843321,2012-10-11 23:03:12,"Ohio, USA",,,,['Natitude'],[],[],"[('Jayson Werth', 'PERSON')]","['Jayson', 'wow', 'bat', 'Weh']","['jayson', 'wow', 'bat', 'weh']",[]
21,256530427634937856,Walk off!!!!!!!! #werth #beard #Nats,27309662,2012-10-11 23:03:14,"Orang County, CA",,,,"['werth', 'beard', 'Nats']",[],[],"[('#werth #beard #Nats', 'MONEY')]",['walk'],['walk'],[]
22,257511089468755968,#redbull #stratos is so amazing!! Hooked on watching it!!,44179353,2012-10-14 16:00:02,"Nottingham, England",,,,"['redbull', 'stratos']",[],[],"[('#redbull #', 'MONEY')]","['watch', 'amazing', 'Hooked']","['watch', 'amazing', 'hooked']",[]
22,257511135434137600,Watching live  freefall from the edge of space Go Felix,70252989,2012-10-14 16:00:13,Wonderland,,,,[],[],[],[],"['freefall', 'edge', 'space', 'Felix', 'watch', 'live', 'go']","['freefall', 'edge', 'space', 'felix', 'watch', 'live', 'go']",[]
22,257511181797969920,Watching Felix jump in SQU during the workshop.. Hope he dies XD,153104569,2012-10-14 16:00:24,"Oman, muscat",,,,[],[],[],"[('SQU', 'ORG')]","['XD', 'SQU', 'jump', 'Felix', 'die', 'workshop', 'Hope', 'watch']","['xd', 'squ', 'jump', 'felix', 'die', 'workshop', 'hope', 'watch']",[]
22,257511185979674624,"Watching the live jump for space, he must be so nervous waiting to do it",90708670,2012-10-14 16:00:25,Corby,,,,[],[],[],[],"['must', 'waiting', 'nervous', 'jump', 'space', 'watch', 'live']","['must', 'waiting', 'nervous', 'jump', 'space', 'watch', 'live']",[]
22,257511282276712448,Watching this live space jump.,293071415,2012-10-14 16:00:48,Bahamas,,,,[],[],[],[],"['watch', 'jump', 'live', 'space']","['watch', 'jump', 'live', 'space']",[]
22,257511353835728898,Excited to watch this Felix Baumgartner do the jump.... On his way up now!! #suchageek #felixbaumgartner,213793758,2012-10-14 16:01:05,"Manchester, England",,,,"['suchageek', 'felixbaumgartner']",[],[],"[('this Felix Baumgartner', 'ORG')]","['jump', 'Felix', 'way', 'excited', 'Baumganer', 'watch']","['jump', 'felix', 'way', 'excited', 'baumganer', 'watch']",['baumganer']
22,257511454188654593,Felix Baumgartner Launches Space Jump Bid: Skydiver Felix Baumgartner is embarking on his daredevil attemp... http://t.co/MRtw5rTE #news,327483554,2012-10-14 16:01:29,,,,,['news'],[],[],"[('Felix Baumgartner', 'PERSON'), ('Jump Bid', 'PERSON'), ('Felix Baumgartner', 'PERSON')]","['attemp', 'launch', 'Bid', 'Skydiver', 'Felix', 'daredevil', 'Jump', 'Baumganer', 'embark', 'Space']","['attemp', 'launch', 'bid', 'skydiver', 'felix', 'daredevil', 'jump', 'baumganer', 'embark', 'space']",['baumganer']
22,257511466901598208,Let's watch the amazing RedBull #Stratos #JumpLive!! http://t.co/bRIHJIax,46010132,2012-10-14 16:01:32,Lille / Annecy,,,,"['Stratos', 'JumpLive']",[],[],[],"['watch', 'RedBull', 'let', 'amazing']","['watch', 'redbull', 'let', 'amazing']",[]
22,257511500695097345,Go Felix Baumgartner!!! About to jump from 32 miles above this Earth!!! Godspeed!!!!! @RedBullStratos #WOWdoesntdescribe #bestwishes,786146965,2012-10-14 16:01:40,,,,,"['WOWdoesntdescribe', 'bestwishes']",[64767273],[],"[('32 miles', 'QUANTITY'), ('Earth', 'LOC'), ('#WOWdoesntdescribe #', 'MONEY')]","['mile', 'Eah', 'jump', 'Felix', 'Baumganer', 'Godspeed', 'go']","['mile', 'eah', 'jump', 'felix', 'baumganer', 'godspeed', 'go']",['baumganer']
22,257511576049967104,"Watching Space Jump Live  , guys got some cahones's",628773709,2012-10-14 16:01:58,South of OZ,,,,[],[],[],[],"['get', 'space', 'Jump', 'cahoness', 'watch', 'live', 'guy']","['get', 'space', 'jump', 'cahoness', 'watch', 'live', 'guy']",['cahoness']
23,257331015494795265,Come on #Jeter...  Captain...we need you.  #Yankees lets do this?,25280477,2012-10-14 04:04:29,New York,,,,"['Jeter', 'Yankees']",[],[],"[('#', 'CARDINAL'), ('Yankees', 'ORG')]","['need', 'come', 'let', 'Captainwe']","['need', 'come', 'let', 'captainwe']",['captainwe']
23,257342054957461504,I want the Yankees to lose but it sucks to see Derek Jeter hurt. I feel like he's unbreakable.,469679693,2012-10-14 04:48:21,,,,,[],[],[],"[('Yankees', 'ORG'), ('Derek Jeter', 'ORG')]","['hu', 'suck', 'lose', 's', 'Yankees', 'feel', '-PRON-', 'unbreakable', 'Jeter', 'see', 'Derek', 'like', 'want']","['hu', 'suck', 'lose', 'yankees', 'feel', 'unbreakable', 'jeter', 'see', 'derek', 'like', 'want']",[]
23,257342080161042432,"Oh no, Jeter is down after rolling over trying to get the grounder. This is the last thing the Yankees needed.",117634593,2012-10-14 04:48:27,Earth,,,,[],[],[],"[('Jeter', 'ORG'), ('Yankees', 'ORG')]","['grounder', 'Yankees', 'get', 'oh', 'thing', 'Jeter', 'last', 'need', 'roll', 'try']","['grounder', 'yankees', 'get', 'oh', 'thing', 'jeter', 'last', 'need', 'roll', 'try']",[]
23,257342100985749505,Derek Jeter's last play as a Yankee. Called it,47849569,2012-10-14 04:48:32,"Spokane, WA",,,,[],[],[],"[(""Derek Jeter's"", 'ORG'), ('Yankee', 'ORG')]","['Jeters', 'call', 'Yankee', 'Derek', 'last', 'play']","['jeters', 'call', 'yankee', 'derek', 'last', 'play']",['jeters']
23,257342130471698432,"I'm not a Yankees fan (obviously), but you hate to see anyone get injured, even Derek Jeter.",45015419,2012-10-14 04:48:39,"Bay Area, California",,,,[],[],[],"[('Yankees', 'ORG'), ('Derek Jeter', 'ORG')]","['obviously', 'be', 'hate', 'Yankees', 'anyone', '-PRON-', 'get', 'even', 'fan', 'see', 'Derek', 'Jeter', 'injure']","['obviously', 'be', 'hate', 'yankees', 'anyone', 'get', 'even', 'fan', 'see', 'derek', 'jeter', 'injure']",[]
23,257342147009839104,"Jeter hurt looks real bad, I hate the Yankees and I hate Jeter but hate to see that.",35289636,2012-10-14 04:48:43,Las Vegas Nevada,,,,[],[],[],"[('Yankees', 'ORG'), ('Jeter', 'PERSON')]","['hate', 'bad', 'Yankees', 'real', 'look', 'Jeter', 'see', 'hu']","['hate', 'bad', 'yankees', 'real', 'look', 'jeter', 'see', 'hu']",[]
23,257342159475310592,derek jeter is the only yankee i like and respect.  has always played the game the way it's supposed to be played.  truly a great.,16311530,2012-10-14 04:48:46,"ÜT: 43.701807,-79.398336",,,,[],[],[],[],"['always', 'great', 'game', 'truly', 'yankee', 'way', 'like', 'jeter', 'derek', 'respect', 'suppose', 'play']","['always', 'great', 'game', 'truly', 'yankee', 'way', 'like', 'jeter', 'derek', 'respect', 'suppose', 'play']",[]
23,257342180602032128,"I HATE to see jeter get hurt. He is mr Yankee, win this one for him boys",419987777,2012-10-14 04:48:51,,,,,[],[],[],"[('HATE', 'ORG'), ('Yankee', 'NORP')]","['hate', 'one', 'mr', 'get', 'Yankee', 'win', 'see', 'jeter', 'hu', 'boy']","['hate', 'one', 'mr', 'get', 'yankee', 'win', 'see', 'jeter', 'hu', 'boy']",[]
23,257342193331761152,Always hurts more when you don't make the play! #jeter #alcs #yankees,20565122,2012-10-14 04:48:54,Wherever,,,,"['jeter', 'alcs', 'yankees']",[],[],"[('#jeter #alcs #', 'MONEY')]","['always', 'hus', 'not', 'play', 'make', 'do']","['always', 'hus', 'not', 'play', 'make', 'do']",[]
23,257342210046054401,"Aww damn, I hate it had to be Jeter..but I hate the Yankees",182257531,2012-10-14 04:48:58,#nola,,,,[],[],[],"[('Jeter', 'ORG'), ('Yankees', 'ORG')]","['hate', 'Yankees', 'damn', 'Jeterbut', 'aww']","['hate', 'yankees', 'damn', 'jeterbut', 'aww']",['jeterbut']
24,258235907231055873,AP source: Beyonce set for Super Bowl halftime http://t.co/6eDS9xQb,30807627,2012-10-16 16:00:12,"I-96, Detroit",,,,[],[],[],"[('AP', 'ORG'), ('Super Bowl', 'EVENT')]","['Beyonce', 'Bowl', 'AP', 'set', 'Super', 'source', 'halftime']","['beyonce', 'bowl', 'ap', 'set', 'super', 'source', 'halftime']",[]
24,258236649497059329,So Beyonce is gunna perform during Super Bowl halftime show ohhkay cool,297730583,2012-10-16 16:03:09,,,,,[],[],[],"[('Beyonce', 'PERSON'), ('Super Bowl', 'EVENT')]","['show', 'Bowl', 'beyonce', 'Super', 'perform', 'ohhkay', 'gunna', 'cool', 'halftime']","['show', 'bowl', 'beyonce', 'super', 'perform', 'ohhkay', 'gunna', 'cool', 'halftime']",['ohhkay']
24,258237240755507200,AP source: Beyonce set for Super Bowl halftime http://t.co/JcPnf20P,615312925,2012-10-16 16:05:30,,,,,[],[],[],"[('AP', 'ORG'), ('Super Bowl', 'EVENT')]","['Beyonce', 'Bowl', 'AP', 'set', 'Super', 'source', 'halftime']","['beyonce', 'bowl', 'ap', 'set', 'super', 'source', 'halftime']",[]
24,258237374981619713,"Not a fan of the choice of Beyonce for the Super Bowl halftime show, they should just get The Boss to do it again",285064779,2012-10-16 16:06:02,"Toronto, Ontario",,,,[],[],[],"[('Beyonce', 'PERSON'), ('the Super Bowl', 'EVENT')]","['Boss', 'Beyonce', 'show', 'choice', 'Bowl', 'get', 'Super', 'fan', 'halftime']","['boss', 'beyonce', 'show', 'choice', 'bowl', 'get', 'super', 'fan', 'halftime']",[]
24,258237731757498369,Beyonce's doing the Super Bowl halftime? Guess I'll watch DVDs instead...,18124784,2012-10-16 16:07:27,New Jersey,,,,[],[],[],"[('Beyonce', 'PERSON'), ('the Super Bowl', 'EVENT')]","['Beyonces', 'Ill', 'Bowl', 'dvd', 'Super', 'instead', 'watch', 'Guess', 'halftime']","['beyonces', 'ill', 'bowl', 'dvd', 'super', 'instead', 'watch', 'guess', 'halftime']",[]
24,258238125900431360,BEYONCE for super bowl halftime! #greatchoice #allthesingleladies,188426190,2012-10-16 16:09:01,,,,,"['greatchoice', 'allthesingleladies']",[],[],"[('#greatchoice #allthesingleladies', 'MONEY')]","['super', 'BEYONCE', 'bowl', 'halftime']","['super', 'beyonce', 'bowl', 'halftime']",[]
24,258238264379600896,AP source: Beyonce set for Super Bowl halftime http://t.co/fKckqWub,234792879,2012-10-16 16:09:34,Nigeria,,,,[],[],[],"[('AP', 'ORG'), ('Super Bowl', 'EVENT')]","['Beyonce', 'Bowl', 'AP', 'set', 'Super', 'source', 'halftime']","['beyonce', 'bowl', 'ap', 'set', 'super', 'source', 'halftime']",[]
24,258238461557997568,Beyonce performing at halftime of the Super Bowl...some records are about to be destroyed,86581877,2012-10-16 16:10:21,Lost in time and space,,,,[],[],[],"[('the Super Bowl', 'EVENT')]","['destroy', 'Beyonce', 'record', 'Bowlsome', 'Super', 'perform', 'halftime']","['destroy', 'beyonce', 'record', 'bowlsome', 'super', 'perform', 'halftime']",['bowlsome']
24,258238654483406849,Beyonce Slated to Perform at Halftime Show of Super Bowl XLVII: It seems appropriate that the lady who sings abo... http://t.co/gZ3Fojvw,759534468,2012-10-16 16:11:07,,,,,[],[],[],[],"['XLVII', 'sing', 'Beyonce', 'Perform', 'Bowl', 'appropriate', 'seem', 'lady', 'Show', 'Super', 'abo', 'Halftime', 'Slated']","['xlvii', 'sing', 'beyonce', 'perform', 'bowl', 'appropriate', 'seem', 'lady', 'show', 'super', 'abo', 'halftime', 'slated']",[]
24,258238725757222912,Beyonce set for Super Bowl halftime http://t.co/IpKzQPg7,15501305,2012-10-16 16:11:24,"Croton-on-Hudson, NY",,,,[],[],[],"[('Super Bowl', 'EVENT')]","['Beyonce', 'Bowl', 'set', 'Super', 'halftime']","['beyonce', 'bowl', 'set', 'super', 'halftime']",[]
25,259732040663068672,I turned to the #LSU game lol,26937572,2012-10-20 19:05:18,"Harlem, NY",,,,['LSU'],[],[],"[('#', 'CARDINAL'), ('LSU', 'ORG')]","['game', 'lol', 'turn']","['game', 'lol', 'turn']",[]
25,259732564850380800,THE QUAFF..COLLEGE FOOTBALL SAT!!!!-- We have ALL THE GAMES ON!! C'MON!! LSU vs Texas A&amp;M..in (cont) http://t.co/EWqcrDBc,110603138,2012-10-20 19:07:23,"KANSAS CITY, MO 816!",,,,[],[],[],"[('QUAFF', 'ORG'), (""C'MON"", 'PERSON'), ('Texas', 'GPE')]","['LSU', 'QUAFFCOLLEGE', 'AampMin', 'CMON', 'GAMES', 'Texas', 'cont', 'FOOTBALL', 'vs', 'SAT']","['lsu', 'quaffcollege', 'aampmin', 'cmon', 'games', 'texas', 'cont', 'football', 'vs', 'sat']","['quaffcollege', 'aampmin']"
25,259733139486826496,Game day better be ready fisher,380537128,2012-10-20 19:09:40,"Medina, New York",,,,[],[],[],"[('Game day', 'DATE')]","['game', 'day', 'fisher', 'ready', 'better']","['game', 'day', 'fisher', 'ready', 'better']",[]
25,259735056275349504,This Texas A&amp;M game right now &gt; #goaggies,373602080,2012-10-20 19:17:17,,,,,['goaggies'],[],[],"[('Texas', 'GPE'), ('&gt', 'ORG'), ('#', 'CARDINAL')]","['game', 'AampM', 'gt', 'Texas', 'right']","['game', 'aampm', 'gt', 'texas', 'right']",['aampm']
25,259735660368392192,Texas A&amp;M's kicker sucks,262756267,2012-10-20 19:19:41,,,,,[],[],[],"[(""Texas A&amp;M's"", 'ORG')]","['suck', 'kicker', 'AampMs', 'Texas']","['suck', 'kicker', 'aampms', 'texas']",['aampms']
25,259735807131279361,Texas A&amp;Ms kicker needs to stay on the bench,535543821,2012-10-20 19:20:16,,,,,[],[],[],"[('Texas', 'GPE')]","['bench', 'stay', 'AampMs', 'Texas', 'need', 'kicker']","['bench', 'stay', 'aampms', 'texas', 'need', 'kicker']",['aampms']
